,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
937,ElPaso,05/05/2025,16.7,Texas,Socorro Hueco,16.7,16.57141,15.74476,12.840629999999999
938,ElPaso,05/06/2025,6.4,Texas,Socorro Hueco,6.4,6.35072,6.03392,4.920960000000001
939,ElPaso,05/07/2025,6.5,Texas,Socorro Hueco,6.5,6.449949999999999,6.1282,4.997850000000001
940,ElPaso,05/08/2025,7.4,Texas,Socorro Hueco,7.4,7.34302,6.97672,5.68986
941,ElPaso,05/09/2025,2.7,Texas,Socorro Hueco,2.7,2.67921,2.54556,2.0760300000000003
942,ElPaso,05/10/2025,4.6,Texas,Socorro Hueco,4.6,4.564579999999999,4.33688,3.53694
943,ElPaso,05/11/2025,10.7,Texas,Socorro Hueco,10.7,10.617609999999999,10.087959999999999,8.22723
944,ElPaso,05/12/2025,16.4,Texas,Socorro Hueco,16.4,16.273719999999997,15.461919999999997,12.60996
945,ElPaso,05/13/2025,55.0,Texas,Socorro Hueco,55.0,54.576499999999996,51.854,42.289500000000004
946,ElPaso,05/14/2025,37.1,Texas,Socorro Hueco,37.1,36.81433,34.97788,28.526190000000003
947,ElPaso,05/15/2025,7.5,Texas,Socorro Hueco,7.5,7.44225,7.071,5.76675
948,ElPaso,05/16/2025,10.3,Texas,Socorro Hueco,10.3,10.220690000000001,9.710840000000001,7.919670000000001
949,ElPaso,05/17/2025,17.8,Texas,Socorro Hueco,17.8,17.66294,16.78184,13.686420000000002
950,ElPaso,05/18/2025,24.9,Texas,Socorro Hueco,24.9,24.70827,23.47572,19.14561
951,ElPaso,05/19/2025,22.1,Texas,Socorro Hueco,22.1,21.92983,20.83588,16.992690000000003
952,ElPaso,05/20/2025,9.0,Texas,Socorro Hueco,9.0,8.9307,8.485199999999999,6.920100000000001
953,ElPaso,05/21/2025,12.6,Texas,Socorro Hueco,12.6,12.502979999999999,11.87928,9.68814
954,ElPaso,05/22/2025,16.2,Texas,Socorro Hueco,16.2,16.07526,15.273359999999998,12.45618
955,ElPaso,05/23/2025,15.7,Texas,Socorro Hueco,15.7,15.579109999999998,14.80196,12.07173
956,ElPaso,05/24/2025,14.2,Texas,Socorro Hueco,14.2,14.090659999999998,13.387759999999998,10.918379999999999
957,ElPaso,05/25/2025,15.3,Texas,Socorro Hueco,15.3,15.18219,14.42484,11.764170000000002
958,ElPaso,05/26/2025,13.3,Texas,Socorro Hueco,13.3,13.19759,12.53924,10.226370000000001
959,ElPaso,05/27/2025,13.0,Texas,Socorro Hueco,13.0,12.899899999999999,12.2564,9.995700000000001
960,ElPaso,05/28/2025,10.3,Texas,Socorro Hueco,10.3,10.220690000000001,9.710840000000001,7.919670000000001
961,ElPaso,05/29/2025,14.5,Texas,Socorro Hueco,14.5,14.388349999999999,13.6706,11.14905
962,ElPaso,05/30/2025,18.3,Texas,Socorro Hueco,18.3,18.15909,17.25324,14.070870000000001
963,ElPaso,05/31/2025,8.7,Texas,Socorro Hueco,8.7,8.633009999999999,8.202359999999999,6.68943
964,ElPaso,06/01/2025,10.9,Texas,Socorro Hueco,10.9,10.81607,10.27652,8.38101
965,ElPaso,06/02/2025,20.1,Texas,Socorro Hueco,20.1,19.945230000000002,18.95028,15.454890000000002
966,ElPaso,06/03/2025,6.0,Texas,Socorro Hueco,6.0,5.953799999999999,5.6568,4.6134
967,ElPaso,06/04/2025,9.2,Texas,Socorro Hueco,9.2,9.129159999999999,8.67376,7.07388
968,ElPaso,06/05/2025,11.2,Texas,Socorro Hueco,11.2,11.11376,10.55936,8.61168
969,ElPaso,06/06/2025,11.9,Texas,Socorro Hueco,11.9,11.80837,11.21932,9.14991
970,ElPaso,06/07/2025,10.8,Texas,Socorro Hueco,10.8,10.71684,10.18224,8.304120000000001
971,ElPaso,06/08/2025,9.2,Texas,Socorro Hueco,9.2,9.129159999999999,8.67376,7.07388
972,ElPaso,06/09/2025,24.4,Texas,Socorro Hueco,24.4,24.21212,23.004319999999996,18.76116
973,ElPaso,06/10/2025,22.4,Texas,Socorro Hueco,22.4,22.22752,21.11872,17.22336
974,ElPaso,06/11/2025,5.1,Texas,Socorro Hueco,5.1,5.0607299999999995,4.80828,3.9213899999999997
975,ElPaso,06/12/2025,7.8,Texas,Socorro Hueco,7.8,7.73994,7.35384,5.99742
976,ElPaso,06/13/2025,19.4,Texas,Socorro Hueco,19.4,19.250619999999998,18.290319999999998,14.91666
977,ElPaso,06/14/2025,20.4,Texas,Socorro Hueco,20.4,20.242919999999998,19.23312,15.685559999999999
978,ElPaso,06/15/2025,42.9,Texas,Socorro Hueco,42.9,42.569669999999995,40.44612,32.98581
979,ElPaso,06/16/2025,21.0,Texas,Socorro Hueco,21.0,20.8383,19.7988,16.146900000000002
980,ElPaso,06/17/2025,19.6,Texas,Socorro Hueco,19.6,19.449080000000002,18.47888,15.070440000000001
981,ElPaso,06/18/2025,14.2,Texas,Socorro Hueco,14.2,14.090659999999998,13.387759999999998,10.918379999999999
982,ElPaso,06/19/2025,14.3,Texas,Socorro Hueco,14.3,14.18989,13.48204,10.995270000000001
983,ElPaso,06/20/2025,14.1,Texas,Socorro Hueco,14.1,13.99143,13.293479999999999,10.84149
984,ElPaso,06/21/2025,21.5,Texas,Socorro Hueco,21.5,21.33445,20.2702,16.53135
985,ElPaso,06/22/2025,10.4,Texas,Socorro Hueco,10.4,10.31992,9.80512,7.996560000000001
986,ElPaso,06/23/2025,6.1,Texas,Socorro Hueco,6.1,6.05303,5.751079999999999,4.69029
987,ElPaso,06/24/2025,3.2,Texas,Socorro Hueco,3.2,3.17536,3.01696,2.4604800000000004
988,ElPaso,06/25/2025,2.8,Texas,Socorro Hueco,2.8,2.77844,2.63984,2.15292
989,ElPaso,06/26/2025,3.5,Texas,Socorro Hueco,3.5,3.4730499999999997,3.2998,2.69115
990,ElPaso,06/27/2025,4.6,Texas,Socorro Hueco,4.6,4.564579999999999,4.33688,3.53694
991,ElPaso,06/28/2025,2.9,Texas,Socorro Hueco,2.9,2.8776699999999997,2.73412,2.22981
992,ElPaso,06/29/2025,2.6,Texas,Socorro Hueco,2.6,2.57998,2.45128,1.9991400000000001
993,ElPaso,06/30/2025,5.0,Texas,Socorro Hueco,5.0,4.9615,4.7139999999999995,3.8445
994,ElPaso,07/01/2025,4.3,Texas,Socorro Hueco,4.3,4.26689,4.05404,3.30627
995,ElPaso,07/02/2025,1.9,Texas,Socorro Hueco,1.9,1.8853699999999998,1.7913199999999998,1.46091
996,ElPaso,07/03/2025,3.4,Texas,Socorro Hueco,3.4,3.37382,3.20552,2.61426
997,ElPaso,07/04/2025,4.6,Texas,Socorro Hueco,4.6,4.564579999999999,4.33688,3.53694
998,ElPaso,07/05/2025,5.5,Texas,Socorro Hueco,5.5,5.45765,5.1854,4.22895
999,ElPaso,07/06/2025,7.8,Texas,Socorro Hueco,7.8,7.73994,7.35384,5.99742
1000,ElPaso,07/07/2025,6.0,Texas,Socorro Hueco,6.0,5.953799999999999,5.6568,4.6134
1001,ElPaso,07/08/2025,6.7,Texas,Socorro Hueco,6.7,6.64841,6.31676,5.15163
1002,ElPaso,07/09/2025,5.3,Texas,Socorro Hueco,5.3,5.259189999999999,4.99684,4.07517
1003,ElPaso,07/10/2025,6.4,Texas,Socorro Hueco,6.4,6.35072,6.03392,4.920960000000001
1004,ElPaso,07/11/2025,17.8,Texas,Socorro Hueco,17.8,17.66294,16.78184,13.686420000000002
1005,ElPaso,07/12/2025,32.4,Texas,Socorro Hueco,32.4,32.15052,30.546719999999997,24.91236
1006,ElPaso,07/13/2025,10.5,Texas,Socorro Hueco,10.5,10.41915,9.8994,8.073450000000001
1007,ElPaso,07/14/2025,7.8,Texas,Socorro Hueco,7.8,7.73994,7.35384,5.99742
1008,ElPaso,07/15/2025,9.3,Texas,Socorro Hueco,9.3,9.228390000000001,8.768040000000001,7.1507700000000005
1009,ElPaso,07/16/2025,9.4,Texas,Socorro Hueco,9.4,9.32762,8.86232,7.22766
1010,ElPaso,07/17/2025,6.7,Texas,Socorro Hueco,6.7,6.64841,6.31676,5.15163
1011,ElPaso,07/18/2025,6.0,Texas,Socorro Hueco,6.0,5.953799999999999,5.6568,4.6134
1012,ElPaso,07/19/2025,7.2,Texas,Socorro Hueco,7.2,7.14456,6.7881599999999995,5.53608
1013,ElPaso,07/20/2025,11.3,Texas,Socorro Hueco,11.3,11.21299,10.653640000000001,8.68857
1014,ElPaso,07/21/2025,11.1,Texas,Socorro Hueco,11.1,11.014529999999999,10.465079999999999,8.53479
1015,ElPaso,07/22/2025,6.2,Texas,Socorro Hueco,6.2,6.15226,5.84536,4.767180000000001
1016,ElPaso,07/23/2025,4.6,Texas,Socorro Hueco,4.6,4.564579999999999,4.33688,3.53694
1017,ElPaso,07/24/2025,5.9,Texas,Socorro Hueco,5.9,5.85457,5.56252,4.536510000000001
1018,ElPaso,07/25/2025,4.7,Texas,Socorro Hueco,4.7,4.66381,4.43116,3.61383
1019,ElPaso,07/26/2025,3.8,Texas,Socorro Hueco,3.8,3.7707399999999995,3.5826399999999996,2.92182
