,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
314,Burlington,05/29/2025,2.2,Vermont,PROCTOR MAPLE RESEARCH CTR,2.2,2.1830600000000002,2.07416,1.6915800000000003
315,Burlington,05/30/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
316,Burlington,05/31/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
317,Burlington,06/01/2025,1.5,Vermont,PROCTOR MAPLE RESEARCH CTR,1.5,1.4884499999999998,1.4142,1.15335
318,Burlington,06/02/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
319,Burlington,06/03/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
320,Burlington,06/04/2025,13.1,Vermont,PROCTOR MAPLE RESEARCH CTR,13.1,12.99913,12.350679999999999,10.07259
321,Burlington,06/05/2025,11.2,Vermont,PROCTOR MAPLE RESEARCH CTR,11.2,11.11376,10.55936,8.61168
322,Burlington,06/06/2025,10.6,Vermont,PROCTOR MAPLE RESEARCH CTR,10.6,10.518379999999999,9.99368,8.15034
323,Burlington,06/07/2025,37.5,Vermont,PROCTOR MAPLE RESEARCH CTR,37.5,37.21125,35.355,28.833750000000002
324,Burlington,06/08/2025,29.7,Vermont,PROCTOR MAPLE RESEARCH CTR,29.7,29.47131,28.00116,22.83633
325,Burlington,06/09/2025,18.4,Vermont,PROCTOR MAPLE RESEARCH CTR,18.4,18.258319999999998,17.34752,14.14776
326,Burlington,06/10/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
327,Burlington,06/11/2025,11.6,Vermont,PROCTOR MAPLE RESEARCH CTR,11.6,11.510679999999999,10.93648,8.91924
328,Burlington,06/12/2025,16.9,Vermont,PROCTOR MAPLE RESEARCH CTR,16.9,16.769869999999997,15.933319999999998,12.99441
329,Burlington,06/13/2025,4.9,Vermont,PROCTOR MAPLE RESEARCH CTR,4.9,4.8622700000000005,4.61972,3.7676100000000003
330,Burlington,06/14/2025,5.0,Vermont,PROCTOR MAPLE RESEARCH CTR,5.0,4.9615,4.7139999999999995,3.8445
331,Burlington,06/15/2025,8.4,Vermont,PROCTOR MAPLE RESEARCH CTR,8.4,8.33532,7.91952,6.458760000000001
332,Burlington,06/16/2025,7.4,Vermont,PROCTOR MAPLE RESEARCH CTR,7.4,7.34302,6.97672,5.68986
333,Burlington,06/17/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
334,Burlington,06/18/2025,2.1,Vermont,PROCTOR MAPLE RESEARCH CTR,2.1,2.08383,1.97988,1.6146900000000002
335,Burlington,06/19/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
336,Burlington,06/20/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
337,Burlington,06/21/2025,6.5,Vermont,PROCTOR MAPLE RESEARCH CTR,6.5,6.449949999999999,6.1282,4.997850000000001
338,Burlington,06/22/2025,5.7,Vermont,PROCTOR MAPLE RESEARCH CTR,5.7,5.65611,5.37396,4.3827300000000005
339,Burlington,06/23/2025,7.5,Vermont,PROCTOR MAPLE RESEARCH CTR,7.5,7.44225,7.071,5.76675
340,Burlington,06/24/2025,8.7,Vermont,PROCTOR MAPLE RESEARCH CTR,8.7,8.633009999999999,8.202359999999999,6.68943
341,Burlington,06/25/2025,6.6,Vermont,PROCTOR MAPLE RESEARCH CTR,6.6,6.54918,6.222479999999999,5.07474
342,Burlington,06/26/2025,4.3,Vermont,PROCTOR MAPLE RESEARCH CTR,4.3,4.26689,4.05404,3.30627
343,Burlington,06/27/2025,4.4,Vermont,PROCTOR MAPLE RESEARCH CTR,4.4,4.3661200000000004,4.14832,3.3831600000000006
344,Burlington,06/28/2025,4.4,Vermont,PROCTOR MAPLE RESEARCH CTR,4.4,4.3661200000000004,4.14832,3.3831600000000006
345,Burlington,06/29/2025,2.7,Vermont,PROCTOR MAPLE RESEARCH CTR,2.7,2.67921,2.54556,2.0760300000000003
346,Burlington,06/30/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
